zip_code,zone,city,state,latitude,longitude
89823,5a,DEETH,NV,41.4,-115.48
89010,7a,DYER,NV,37.68,-117.93
89801,6a,ELKO,NV,40.95,-115.79
89815,6a,"SPRING CREEK",NV,40.55,-115.61
89828,5b,LAMOILLE,NV,40.76,-115.41
89301,5a,ELY,NV,39.42,-115
89314,6a,DUCKWATER,NV,38.86,-115.73
89316,6a,EUREKA,NV,39.82,-116.19
89406,7a,FALLON,NV,39.5,-118.29
89408,7a,FERNLEY,NV,39.66,-119.06
89410,6b,GARDNERVILLE,NV,38.75,-119.61
89460,6b,GARDNERVILLE,NV,38.91,-119.79
89413,7b,GLENBROOK,NV,39.05,-119.92
89414,6b,GOLCONDA,NV,40.93,-117.33
89013,7b,GOLDFIELD,NV,37.53,-117.51
89415,7b,HAWTHORNE,NV,38.65,-118.83
89002,9a,HENDERSON,NV,36,-114.96
89011,9a,HENDERSON,NV,36.09,-114.9
89012,9a,HENDERSON,NV,36,-115.04
89014,9a,HENDERSON,NV,36.05,-115.05
89015,9a,HENDERSON,NV,36.01,-114.95
89044,9a,HENDERSON,NV,35.88,-115.04
89052,9a,HENDERSON,NV,35.98,-115.11
89074,9a,HENDERSON,NV,36.03,-115.07
89418,7b,IMLAY,NV,40.59,-118.06
89825,5b,JACKPOT,NV,41.85,-114.75
89019,8b,JEAN,NV,35.75,-115.53
89054,8a,SLOAN,NV,35.93,-115.22
89101,9a,"LAS VEGAS",NV,36.17,-115.12
89102,9a,"LAS VEGAS",NV,36.14,-115.18
89103,9a,"LAS VEGAS",NV,36.11,-115.21
89104,9a,"LAS VEGAS",NV,36.15,-115.11
89106,9a,"LAS VEGAS",NV,36.18,-115.17
89107,9a,"LAS VEGAS",NV,36.17,-115.2
89108,9a,"LAS VEGAS",NV,36.21,-115.21
89109,9a,"LAS VEGAS",NV,36.11,-115.12
89110,9a,"LAS VEGAS",NV,36.17,-115.05
89113,9a,"LAS VEGAS",NV,36.06,-115.27
89115,9a,"LAS VEGAS",NV,36.23,-115.05
89117,9a,"LAS VEGAS",NV,36.14,-115.27
89118,9a,"LAS VEGAS",NV,36.07,-115.21
89119,9a,"LAS VEGAS",NV,36.08,-115.14
89120,9a,"LAS VEGAS",NV,36.07,-115.08
89121,9a,"LAS VEGAS",NV,36.12,-115.08
89122,9a,"LAS VEGAS",NV,36.1,-115.02
89123,9a,"LAS VEGAS",NV,36,-115.14
89124,8a,"LAS VEGAS",NV,36.16,-115.43
89128,9a,"LAS VEGAS",NV,36.19,-115.26
89129,8b,"LAS VEGAS",NV,36.23,-115.29
89130,8b,"LAS VEGAS",NV,36.24,-115.23
89131,8b,"LAS VEGAS",NV,36.3,-115.24
89134,9a,"LAS VEGAS",NV,36.19,-115.31
89135,9a,"LAS VEGAS",NV,36.09,-115.38
89138,8b,"LAS VEGAS",NV,36.18,-115.38
89139,9a,"LAS VEGAS",NV,36.03,-115.21
89141,9a,"LAS VEGAS",NV,35.97,-115.21
89142,9a,"LAS VEGAS",NV,36.14,-115.03
89143,8b,"LAS VEGAS",NV,36.31,-115.29
89144,9a,"LAS VEGAS",NV,36.17,-115.31
89145,9a,"LAS VEGAS",NV,36.16,-115.28
89146,9a,"LAS VEGAS",NV,36.14,-115.22
89147,9a,"LAS VEGAS",NV,36.11,-115.27
89148,9a,"LAS VEGAS",NV,36.06,-115.31
89149,9a,"LAS VEGAS",NV,36.28,-115.28
89156,9a,"LAS VEGAS",NV,36.22,-115.03
89161,9a,"LAS VEGAS",NV,35.99,-115.4
89165,9a,"LAS VEGAS",NV,35.99,-115.09
89166,8a,"LAS VEGAS",NV,36.32,-115.35
89169,9a,"LAS VEGAS",NV,36.12,-115.13
89178,9a,"LAS VEGAS",NV,35.9,-115.33
89179,9a,"LAS VEGAS",NV,35.99,-115.25
89183,9a,"LAS VEGAS",NV,35.99,-115.15
89199,9a,"LAS VEGAS",NV,36.15,-115.1
89029,10a,LAUGHLIN,NV,35.1,-114.71
89419,6b,LOVELOCK,NV,40.32,-118.2
89420,7b,LUNING,NV,38.47,-118.3
89027,8b,MESQUITE,NV,36.78,-114.14
89034,8b,MESQUITE,NV,36.81,-114.07
89423,6b,MINDEN,NV,39.01,-119.75
89037,8b,"COYOTE SPRINGS",NV,36.54,-114.44
89067,8b,"COYOTE SPRINGS",NV,36.54,-114.44
89831,6a,"MOUNTAIN CITY",NV,41.77,-116.08
89030,9a,"NORTH LAS VEGAS",NV,36.21,-115.12
89031,9a,"NORTH LAS VEGAS",NV,36.27,-115.13
89032,9a,"NORTH LAS VEGAS",NV,36.22,-115.16
89033,8b,"NORTH LAS VEGAS",NV,36.3,-115.14
89081,9a,"NORTH LAS VEGAS",NV,36.25,-115.08
89084,8b,"NORTH LAS VEGAS",NV,36.3,-115.15
89085,8b,"NORTH LAS VEGAS",NV,36.31,-115.2
89086,9a,"NORTH LAS VEGAS",NV,36.28,-115.13
89087,9a,"NORTH LAS VEGAS",NV,36.2,-115.12
89425,7a,OROVADA,NV,41.63,-118
89040,9a,OVERTON,NV,36.39,-114.37
89048,8a,PAHRUMP,NV,36.36,-116.15
89060,8a,PAHRUMP,NV,36.29,-116.09
89061,8b,PAHRUMP,NV,36.08,-115.92
89043,6b,PIOCHE,NV,38.1,-114.38
89501,7a,RENO,NV,39.52,-119.81
89502,7a,RENO,NV,39.48,-119.74
89503,7a,RENO,NV,39.54,-119.84
89506,7a,RENO,NV,39.76,-119.86
89508,7a,RENO,NV,39.52,-119.81
89509,7a,RENO,NV,39.49,-119.84
89510,7a,RENO,NV,39.91,-119.68
89511,7a,RENO,NV,39.38,-119.87
89512,7a,RENO,NV,39.55,-119.8
89519,7a,RENO,NV,39.52,-119.81
89521,7a,RENO,NV,39.38,-119.67
89523,7a,RENO,NV,39.49,-119.9
89045,6a,"ROUND MOUNTAIN",NV,38.79,-117.11
89039,9a,"CAL NEV ARI",NV,35.24,-114.87
89046,9a,SEARCHLIGHT,NV,35.49,-114.89
89429,7a,"SILVER SPRINGS",NV,39.37,-119.26
89430,6b,SMITH,NV,38.8,-119.32
89431,7a,SPARKS,NV,39.53,-119.73
89433,7a,"SUN VALLEY",NV,39.59,-119.77
89434,7a,SPARKS,NV,39.53,-119.41
89436,7a,SPARKS,NV,39.64,-119.69
89441,7a,SPARKS,NV,39.68,-119.68
89049,7b,TONOPAH,NV,38.35,-116.61
89834,6b,TUSCARORA,NV,41.45,-116.27
89444,6b,WELLINGTON,NV,38.7,-119.32
89833,6b,"RUBY VALLEY",NV,40.49,-115.32
89835,6a,WELLS,NV,41.35,-114.8
89445,6b,WINNEMUCCA,NV,41.12,-118.05
89447,6b,YERINGTON,NV,38.87,-119.14
97810,6b,ADAMS,OR,45.71,-118.48
97901,6b,ADRIAN,OR,43.59,-117.1
97406,9a,AGNESS,OR,42.59,-124.01
97321,8b,ALBANY,OR,44.62,-123.13
97322,8b,ALBANY,OR,44.63,-123
97324,8b,ALSEA,OR,44.35,-123.65
97101,8b,AMITY,OR,45.1,-123.23
97001,6b,ANTELOPE,OR,44.95,-120.65
97812,7a,ARLINGTON,OR,45.55,-120.32
97861,7b,MIKKALO,OR,45.71,-120.2
97520,8a,ASHLAND,OR,42.15,-122.53
97711,6b,ASHWOOD,OR,44.7,-120.72
97103,8b,ASTORIA,OR,46.12,-123.67
97813,7a,ATHENA,OR,45.83,-118.51
97325,8b,AUMSVILLE,OR,44.82,-122.85
97002,8b,AURORA,OR,45.23,-122.8
97410,8a,AZALEA,OR,42.78,-123.12
97814,5b,"BAKER CITY",OR,44.81,-117.74
97411,9b,BANDON,OR,43.05,-124.36
97106,8b,BANKS,OR,45.66,-123.15
97109,8a,BUXTON,OR,45.73,-123.19
97125,8a,MANNING,OR,45.65,-123.23
97621,6a,BEATTY,OR,42.49,-121.27
97004,8b,BEAVERCREEK,OR,45.25,-122.46
97005,8b,BEAVERTON,OR,45.49,-122.8
97006,8b,BEAVERTON,OR,45.52,-122.85
97007,8b,BEAVERTON,OR,45.44,-122.88
97008,8b,BEAVERTON,OR,45.45,-122.79
97701,6b,BEND,OR,44.07,-121.25
97702,6b,BEND,OR,43.98,-121.27
97707,6a,BEND,OR,43.83,-121.49
97326,8b,BLODGETT,OR,44.62,-123.6
97413,8b,"BLUE RIVER",OR,44.05,-122.05
97818,7a,BOARDMAN,OR,45.77,-119.52
97623,6a,BONANZA,OR,42.21,-121.3
97009,8b,BORING,OR,45.42,-122.37
97089,8b,DAMASCUS,OR,45.42,-122.45
97011,8a,BRIGHTWOOD,OR,45.36,-121.99
97414,9a,BROADBENT,OR,42.96,-124.17
97415,9b,BROOKINGS,OR,42.13,-124.24
97712,6a,BROTHERS,OR,43.74,-120.38
97327,8b,BROWNSVILLE,OR,44.38,-122.94
97710,6b,FIELDS,OR,42.17,-118.36
97720,5b,BURNS,OR,43.59,-118.89
97721,6a,PRINCETON,OR,42.86,-118.42
97722,6a,DIAMOND,OR,42.91,-118.65
97736,6a,FRENCHGLEN,OR,42.72,-119.12
97522,8a,"BUTTE FALLS",OR,42.53,-122.53
97730,6b,"CAMP SHERMAN",OR,44.47,-121.64
97013,8b,CANBY,OR,45.21,-122.66
97102,9a,"ARCH CAPE",OR,45.84,-123.86
97820,6a,"CANYON CITY",OR,44.22,-119.13
97417,8b,CANYONVILLE,OR,42.94,-123.22
97111,8b,CARLTON,OR,45.29,-123.22
97014,8b,"CASCADE LOCKS",OR,45.61,-121.84
97329,8b,CASCADIA,OR,44.44,-122.36
97523,8b,"CAVE JUNCTION",OR,42.11,-123.6
97531,8b,KERBY,OR,42.2,-123.65
97731,6a,CHEMULT,OR,43.23,-121.91
97419,8b,CHESHIRE,OR,44.18,-123.37
97624,6b,CHILOQUIN,OR,42.72,-121.79
97639,6a,"SPRAGUE RIVER",OR,42.43,-121.41
97015,8b,CLACKAMAS,OR,45.41,-122.49
97086,8b,"HAPPY VALLEY",OR,45.44,-122.52
97016,8b,CLATSKANIE,OR,46.06,-123.27
97108,9a,BEAVER,OR,45.27,-123.71
97112,8b,CLOVERDALE,OR,45.22,-123.92
97149,9a,NESKOWIN,OR,45.1,-123.93
97017,8a,COLTON,OR,45.17,-122.4
97018,8b,"COLUMBIA CITY",OR,45.89,-122.81
97823,6b,CONDON,OR,45.28,-120.15
97420,9a,"COOS BAY",OR,43.37,-124.14
97423,9a,COQUILLE,OR,43.2,-124.12
97019,8b,CORBETT,OR,45.51,-122.21
97113,8b,CORNELIUS,OR,45.52,-123.04
97330,8b,CORVALLIS,OR,44.63,-123.27
97331,8b,CORVALLIS,OR,44.56,-123.27
97333,8b,CORVALLIS,OR,44.46,-123.34
97424,8b,"COTTAGE GROVE",OR,43.71,-123.03
97824,6b,COVE,OR,45.35,-117.84
97733,6a,CRESCENT,OR,43.42,-121.68
97426,8b,CRESWELL,OR,43.9,-123.02
97734,6b,CULVER,OR,44.47,-121.18
97338,8b,DALLAS,OR,44.92,-123.34
97429,8b,"DAYS CREEK",OR,42.97,-123.06
97114,8b,DAYTON,OR,45.19,-123.07
97825,6b,DAYVILLE,OR,44.46,-119.5
97430,8b,DEADWOOD,OR,44.16,-123.7
97341,9a,"DEPOE BAY",OR,44.81,-124.05
97342,8a,DETROIT,OR,44.73,-122.1
97431,8b,DEXTER,OR,43.88,-122.81
97020,8b,DONALD,OR,45.22,-122.83
97434,8b,DORENA,OR,43.7,-122.89
97435,8b,DRAIN,OR,43.71,-123.32
97904,6a,DREWSEY,OR,43.81,-118.49
97021,7a,DUFUR,OR,45.4,-121.16
97115,8b,DUNDEE,OR,45.26,-123.02
97022,8b,"EAGLE CREEK",OR,45.34,-122.29
97524,8b,"EAGLE POINT",OR,42.46,-122.66
97826,7a,ECHO,OR,45.66,-119.23
97343,8b,EDDYVILLE,OR,44.57,-123.75
97827,6a,ELGIN,OR,45.61,-117.89
97436,9a,ELKTON,OR,43.64,-123.61
97437,8b,ELMIRA,OR,44.09,-123.39
97828,5b,ENTERPRISE,OR,45.67,-117.03
97023,8b,ESTACADA,OR,45.2,-122.06
97401,8b,EUGENE,OR,44.06,-123.08
97402,8b,EUGENE,OR,44.04,-123.22
97403,8b,EUGENE,OR,44.03,-123.05
97404,8b,EUGENE,OR,44.1,-123.13
97405,8b,EUGENE,OR,43.92,-123.08
97408,8b,EUGENE,OR,44.13,-123.07
97412,8b,BLACHLY,OR,44.17,-123.57
97455,8b,"PLEASANT HILL",OR,43.96,-122.92
97024,8b,FAIRVIEW,OR,45.54,-122.44
97344,8b,"FALLS CITY",OR,44.87,-123.52
97439,9a,FLORENCE,OR,44.12,-124
97116,8b,"FOREST GROVE",OR,45.55,-123.15
97117,8a,"GALES CREEK",OR,45.61,-123.27
97830,6b,FOSSIL,OR,44.9,-120.12
97345,8b,FOSTER,OR,44.39,-122.56
97441,9a,GARDINER,OR,43.76,-124.14
97119,8b,GASTON,OR,45.47,-123.2
97026,8b,GERVAIS,OR,45.11,-122.94
97737,6a,GILCHRIST,OR,43.51,-121.64
97027,8b,GLADSTONE,OR,45.38,-122.59
97442,8b,GLENDALE,OR,42.79,-123.4
97443,8b,GLIDE,OR,43.24,-123
97444,9b,"GOLD BEACH",OR,42.45,-124.3
97525,8b,"GOLD HILL",OR,42.48,-123.06
97028,7a,"GOVERNMENT CAMP",OR,45.27,-121.71
97347,8b,"GRAND RONDE",OR,45.06,-123.65
97526,8b,"GRANTS PASS",OR,42.53,-123.34
97527,8b,"GRANTS PASS",OR,42.37,-123.39
97543,8b,WILDERVILLE,OR,42.4,-123.57
97029,7a,"GRASS VALLEY",OR,45.28,-120.73
97030,8b,GRESHAM,OR,45.5,-122.43
97080,8b,GRESHAM,OR,45.47,-122.37
97833,6a,HAINES,OR,44.94,-117.97
97834,6b,HALFWAY,OR,44.94,-117.1
97348,8b,HALSEY,OR,44.38,-123.11
97121,9a,HAMMOND,OR,46.17,-123.97
97906,6b,HARPER,OR,43.86,-117.64
97446,8b,HARRISBURG,OR,44.27,-123.05
97122,9a,HEBO,OR,45.17,-123.83
97835,7a,HELIX,OR,45.9,-118.77
97836,7a,HEPPNER,OR,45.31,-119.58
97839,6b,LEXINGTON,OR,45.57,-119.6
97837,6a,HEREFORD,OR,44.52,-118.02
97838,7a,HERMISTON,OR,45.85,-119.21
97123,8b,HILLSBORO,OR,45.44,-122.96
97124,8b,HILLSBORO,OR,45.58,-122.91
97738,5b,HINES,OR,43.44,-119.23
97031,7b,"HOOD RIVER",OR,45.61,-121.58
97032,8b,HUBBARD,OR,45.18,-122.79
97907,6b,HUNTINGTON,OR,44.45,-117.38
97350,8a,IDANHA,OR,44.64,-122.01
97447,8b,"IDLEYLD PARK",OR,43.26,-122.6
97841,6b,IMBLER,OR,45.47,-117.96
97876,6a,SUMMERVILLE,OR,45.52,-118.02
97842,7b,IMNAHA,OR,45.46,-116.75
97351,8b,INDEPENDENCE,OR,44.83,-123.2
97843,7a,IONE,OR,45.49,-119.83
97844,7a,IRRIGON,OR,45.86,-119.54
97530,8a,JACKSONVILLE,OR,42.18,-123.04
97909,6b,JAMIESON,OR,44.24,-117.43
97352,8b,JEFFERSON,OR,44.75,-123.04
97819,6a,BRIDGEPORT,OR,44.5,-117.65
97845,6a,"JOHN DAY",OR,44.42,-118.94
97910,5b,"JORDAN VALLEY",OR,42.96,-117.36
97846,5a,JOSEPH,OR,45.3,-117.09
97448,8b,"JUNCTION CITY",OR,44.21,-123.28
97911,6b,JUNTURA,OR,43.72,-118.02
97917,6a,RIVERSIDE,OR,43.5,-118.09
97627,7a,KENO,OR,42.09,-121.99
97848,6b,KIMBERLY,OR,44.69,-119.54
97601,6b,"KLAMATH FALLS",OR,42.31,-122.07
97603,6b,"KLAMATH FALLS",OR,42.16,-121.68
97625,7a,DAIRY,OR,42.34,-121.59
97127,8b,LAFAYETTE,OR,45.24,-123.11
97850,6b,"LA GRANDE",OR,45.32,-118.2
97034,8b,"LAKE OSWEGO",OR,45.4,-122.68
97035,8b,"LAKE OSWEGO",OR,45.41,-122.72
97449,9a,LAKESIDE,OR,43.58,-124.08
97630,6b,LAKEVIEW,OR,42.38,-120.2
97637,6a,PLUSH,OR,42.54,-119.8
97450,9b,LANGLOIS,OR,42.91,-124.35
97739,6a,"LA PINE",OR,43.69,-121.14
97355,8b,LEBANON,OR,44.52,-122.81
97367,9a,"LINCOLN CITY",OR,44.94,-123.94
97856,6a,"LONG CREEK",OR,44.8,-119.13
97451,8b,LORANE,OR,43.82,-123.21
97857,5b,LOSTINE,OR,45.37,-117.52
97438,8b,"FALL CREEK",OR,43.94,-122.68
97452,8b,LOWELL,OR,43.85,-122.69
97358,8b,LYONS,OR,44.82,-122.37
97128,8b,MCMINNVILLE,OR,45.19,-123.24
97741,6b,MADRAS,OR,44.6,-121.05
97632,6b,MALIN,OR,42.04,-121.42
97453,9a,MAPLETON,OR,44,-123.84
97454,8b,MARCOLA,OR,44.21,-122.8
97037,7a,MAUPIN,OR,45.04,-121.15
97501,8b,MEDFORD,OR,42.28,-122.9
97502,8b,"CENTRAL POINT",OR,42.39,-122.93
97503,8b,"WHITE CITY",OR,42.56,-122.92
97504,8a,MEDFORD,OR,42.33,-122.79
97532,8b,MERLIN,OR,42.56,-123.56
97633,6b,MERRILL,OR,42.04,-121.55
97346,8b,GATES,OR,44.74,-122.39
97360,8b,"MILL CITY",OR,44.74,-122.48
97862,7a,"MILTON FREEWATER",OR,45.9,-118.34
97750,6a,MITCHELL,OR,44.66,-119.78
97038,8b,MOLALLA,OR,45.07,-122.55
97361,8b,MONMOUTH,OR,44.78,-123.33
97456,8b,MONROE,OR,44.34,-123.33
97864,6b,MONUMENT,OR,44.81,-119.43
97039,6b,MORO,OR,45.41,-120.79
97040,7b,MOSIER,OR,45.6,-121.37
97362,8b,"MOUNT ANGEL",OR,45.06,-122.76
97041,7a,"MOUNT HOOD PARKDALE",OR,45.43,-121.63
97865,6b,"MOUNT VERNON",OR,44.44,-119.16
97042,8b,MULINO,OR,45.2,-122.54
97457,8b,"MYRTLE CREEK",OR,43.05,-123.2
97458,9a,"MYRTLE POINT",OR,43.06,-124.03
97131,9a,NEHALEM,OR,45.7,-123.86
97364,9a,NEOTSU,OR,44.99,-123.98
97132,8b,NEWBERG,OR,45.32,-122.98
97635,6a,"NEW PINE CREEK",OR,41.96,-120.2
97365,8b,NEWPORT,OR,44.66,-124.01
97366,9a,"SOUTH BEACH",OR,44.56,-124.03
97369,9a,"OTTER ROCK",OR,44.74,-124.05
97459,9a,"NORTH BEND",OR,43.48,-124.16
97133,8b,"NORTH PLAINS",OR,45.67,-123.02
97867,6a,"NORTH POWDER",OR,45.05,-118.01
97461,8b,NOTI,OR,44.09,-123.48
97913,6b,NYSSA,OR,43.73,-117.15
97462,8b,OAKLAND,OR,43.47,-123.35
97463,8b,OAKRIDGE,OR,43.74,-122.41
97534,8b,"O BRIEN",OR,42.04,-123.71
97914,6b,ONTARIO,OR,44.08,-117.01
97045,8b,"OREGON CITY",OR,45.32,-122.52
97368,9a,OTIS,OR,45,-123.89
97840,7a,OXBOW,OR,44.99,-116.87
97636,6b,PAISLEY,OR,42.61,-120.57
97751,5b,PAULINA,OR,44.11,-119.79
97801,7a,PENDLETON,OR,45.73,-118.79
97370,8b,PHILOMATH,OR,44.59,-123.46
97535,8a,PHOENIX,OR,42.26,-122.81
97868,6b,"PILOT ROCK",OR,45.39,-118.78
97201,8b,PORTLAND,OR,45.5,-122.69
97202,8b,PORTLAND,OR,45.47,-122.64
97203,8b,PORTLAND,OR,45.61,-122.74
97204,9a,PORTLAND,OR,45.51,-122.67
97205,9a,PORTLAND,OR,45.51,-122.68
97206,8b,PORTLAND,OR,45.48,-122.6
97209,9a,PORTLAND,OR,45.53,-122.68
97210,8b,PORTLAND,OR,45.55,-122.73
97211,8b,PORTLAND,OR,45.57,-122.62
97212,8b,PORTLAND,OR,45.54,-122.64
97213,8b,PORTLAND,OR,45.53,-122.6
97214,9a,PORTLAND,OR,45.51,-122.64
97215,8b,PORTLAND,OR,45.51,-122.59
97216,8b,PORTLAND,OR,45.51,-122.55
97217,8b,PORTLAND,OR,45.58,-122.7
97218,8b,PORTLAND,OR,45.57,-122.59
97219,8b,PORTLAND,OR,45.45,-122.69
97220,8b,PORTLAND,OR,45.55,-122.56
97221,8b,PORTLAND,OR,45.49,-122.72
97222,8b,PORTLAND,OR,45.44,-122.61
97223,8b,PORTLAND,OR,45.44,-122.76
97224,8b,PORTLAND,OR,45.4,-122.79
97225,8b,PORTLAND,OR,45.49,-122.77
97227,8b,PORTLAND,OR,45.54,-122.67
97229,8b,PORTLAND,OR,45.55,-122.81
97230,8b,PORTLAND,OR,45.54,-122.5
97231,8b,PORTLAND,OR,45.73,-122.76
97232,8b,PORTLAND,OR,45.52,-122.64
97233,8b,PORTLAND,OR,45.51,-122.49
97236,8b,PORTLAND,OR,45.46,-122.49
97239,8b,PORTLAND,OR,45.48,-122.69
97258,9a,PORTLAND,OR,45.51,-122.67
97266,8b,PORTLAND,OR,45.46,-122.55
97267,8b,PORTLAND,OR,45.4,-122.61
97465,9b,"PORT ORFORD",OR,42.72,-124.35
97752,6b,POST,OR,44.05,-120.09
97753,6b,"POWELL BUTTE",OR,44.23,-121.01
97466,9a,POWERS,OR,42.84,-124.09
97817,6a,BATES,OR,44.7,-118.79
97869,6a,"PRAIRIE CITY",OR,44.38,-118.64
97754,6b,PRINEVILLE,OR,44.1,-120.66
97536,8a,PROSPECT,OR,42.82,-122.51
97048,8a,RAINIER,OR,46.04,-122.98
97756,6b,REDMOND,OR,44.26,-121.22
97467,9a,REEDSPORT,OR,43.79,-123.9
97049,7a,RHODODENDRON,OR,45.36,-121.85
97870,6b,RICHLAND,OR,44.79,-117.23
97371,8b,RICKREALL,OR,44.99,-123.2
97469,8b,RIDDLE,OR,42.91,-123.43
97758,6a,RILEY,OR,43.58,-119.57
97136,9a,"ROCKAWAY BEACH",OR,45.62,-123.91
97537,8b,"ROGUE RIVER",OR,42.54,-123.1
97470,9a,ROSEBURG,OR,43.21,-123.4
97471,9a,ROSEBURG,OR,43.24,-123.48
97051,8b,"SAINT HELENS",OR,45.88,-122.92
97053,8b,WARREN,OR,45.81,-122.88
97054,8a,"DEER ISLAND",OR,45.94,-122.92
97137,8b,"SAINT PAUL",OR,45.2,-122.96
97301,8b,SALEM,OR,44.9,-122.92
97302,8b,SALEM,OR,44.9,-123.06
97303,8b,SALEM,OR,45.01,-123.01
97304,8b,SALEM,OR,45.02,-123.11
97305,8b,SALEM,OR,45.01,-122.91
97306,8b,SALEM,OR,44.84,-123.08
97317,8b,SALEM,OR,44.9,-122.89
97055,8b,SANDY,OR,45.38,-122.23
97056,8b,SCAPPOOSE,OR,45.8,-122.97
97374,8b,SCIO,OR,44.68,-122.76
97473,9a,SCOTTSBURG,OR,43.69,-123.91
97375,8b,"SCOTTS MILLS",OR,44.96,-122.57
97138,9a,SEASIDE,OR,45.92,-123.7
97538,8b,SELMA,OR,42.26,-123.59
97873,5a,SENECA,OR,44.12,-118.94
97539,8a,"SHADY COVE",OR,42.61,-122.8
97377,8b,SHEDD,OR,44.45,-123.1
97378,8b,SHERIDAN,OR,45.1,-123.42
97140,8b,SHERWOOD,OR,45.35,-122.86
97357,8b,LOGSDEN,OR,44.74,-123.8
97380,9a,SILETZ,OR,44.77,-123.92
97638,6a,"SILVER LAKE",OR,43.18,-120.96
97381,8a,SILVERTON,OR,44.95,-122.71
97759,6a,SISTERS,OR,44.41,-121.92
97476,9b,SIXES,OR,42.87,-124.18
97874,6b,SPRAY,OR,44.77,-119.9
97477,8b,SPRINGFIELD,OR,44.05,-123
97478,8b,SPRINGFIELD,OR,44.1,-122.8
97875,7a,STANFIELD,OR,45.8,-119.17
97383,8b,STAYTON,OR,44.81,-122.72
97385,8b,SUBLIMITY,OR,44.86,-122.73
97640,6b,"SUMMER LAKE",OR,42.86,-120.71
97877,6a,SUMPTER,OR,44.75,-118.2
97479,8b,SUTHERLIN,OR,43.41,-123.11
97386,8b,"SWEET HOME",OR,44.36,-122.69
97480,8b,SWISSHOME,OR,44.12,-123.81
97540,8a,TALENT,OR,42.2,-122.81
97389,8b,TANGENT,OR,44.54,-123.08
97481,8b,TENMILE,OR,43.1,-123.53
97760,6b,TERREBONNE,OR,44.41,-121.29
97058,8a,"THE DALLES",OR,45.54,-121.15
97390,8b,TIDEWATER,OR,44.32,-123.85
97107,8b,"BAY CITY",OR,45.58,-123.81
97141,8b,TILLAMOOK,OR,45.46,-123.71
97484,8b,TILLER,OR,42.91,-122.87
97144,8a,TIMBER,OR,45.74,-123.31
97391,9a,TOLEDO,OR,44.6,-123.89
97541,8a,TRAIL,OR,42.72,-122.73
97060,8b,TROUTDALE,OR,45.52,-122.35
97062,8b,TUALATIN,OR,45.36,-122.75
97392,8b,TURNER,OR,44.79,-122.94
97063,7a,"TYGH VALLEY",OR,45.22,-121.26
97882,7b,UMATILLA,OR,45.9,-119.33
97486,8b,UMPQUA,OR,43.35,-123.54
97883,6b,UNION,OR,45.15,-117.77
97884,5b,UNITY,OR,44.47,-118.22
97903,6b,BROGAN,OR,44.15,-117.67
97908,6a,IRONSIDE,OR,44.32,-117.83
97918,6b,VALE,OR,44.03,-117.38
97487,8b,VENETA,OR,43.97,-123.42
97064,8a,VERNONIA,OR,45.88,-123.23
97488,8b,VIDA,OR,44.13,-122.42
97376,9a,"SEAL ROCK",OR,44.5,-123.99
97394,9a,WALDPORT,OR,44.45,-123.94
97885,6a,WALLOWA,OR,45.56,-117.5
97489,8b,WALTERVILLE,OR,44.13,-122.64
97490,8b,WALTON,OR,44.02,-123.62
97146,9a,WARRENTON,OR,46.12,-123.91
97065,7a,WASCO,OR,45.59,-120.63
97067,8a,WELCHES,OR,45.3,-121.95
97492,8b,WESTFIR,OR,43.74,-122.49
97493,9a,WESTLAKE,OR,43.92,-123.98
97068,8b,"WEST LINN",OR,45.34,-122.66
97886,7a,WESTON,OR,45.8,-118.26
97396,8b,WILLAMINA,OR,45.13,-123.51
97544,8b,WILLIAMS,OR,42.14,-123.32
97070,8b,WILSONVILLE,OR,45.3,-122.78
97495,8b,WINCHESTER,OR,43.29,-123.27
97416,8b,"CAMAS VALLEY",OR,43.05,-123.67
97496,8b,WINSTON,OR,43.05,-123.5
97497,8b,"WOLF CREEK",OR,42.66,-123.39
97071,8b,WOODBURN,OR,45.13,-122.82
97498,9a,YACHATS,OR,44.32,-124
97148,8b,YAMHILL,OR,45.36,-123.24
97499,8b,YONCALLA,OR,43.57,-123.14
98601,8a,AMBOY,WA,45.93,-122.44
98602,6b,APPLETON,WA,45.85,-121.28
98603,8b,ARIEL,WA,46.01,-122.47
98604,8b,"BATTLE GROUND",WA,45.8,-122.48
98605,7b,BINGEN,WA,45.77,-121.66
98606,8a,"BRUSH PRAIRIE",WA,45.73,-122.45
98607,8b,CAMAS,WA,45.64,-122.37
98609,8b,CARROLLS,WA,46.07,-122.86
98610,8a,CARSON,WA,45.79,-121.89
98611,8b,"CASTLE ROCK",WA,46.29,-122.95
98612,8b,CATHLAMET,WA,46.22,-123.31
98616,8b,COUGAR,WA,46.08,-122.28
98619,6b,GLENWOOD,WA,45.98,-121.27
98613,7a,CENTERVILLE,WA,45.74,-120.93
98620,6b,GOLDENDALE,WA,45.84,-120.76
98624,8b,ILWACO,WA,46.31,-123.99
98625,8a,KALAMA,WA,46.01,-122.7
98626,8b,KELSO,WA,46.14,-122.8
98628,7a,KLICKITAT,WA,45.84,-121.04
98670,6b,WAHKIACUS,WA,45.85,-121.14
98629,8b,"LA CENTER",WA,45.87,-122.61
98631,8b,"LONG BEACH",WA,46.39,-124.03
98632,8b,LONGVIEW,WA,46.19,-123.05
98635,7a,LYLE,WA,45.72,-121.16
98638,8a,NASELLE,WA,46.36,-123.75
